,title,body,url
295,The S&P is having its worst start to a year since 1939,"New York (CNN Business) The S&P 500 fell more than 13% between January and April of this year. That's the worst four-month start to a year since 1939, when longtime legendary investor Warren Buffett was just nine years-old.

Comparing today's stock market to 83 years ago isn't an entirely apples-to-comparison — for one, the S&P was made up of only 90 companies back then. But it has clearly been an abysmal first third of the year for investors from any reference point. The Dow was down 9% through April and the tech-heavy Nasdaq plummeted 21%.

Stocks finished higher on a wild day of trading Monday. The Dow rose 84 points, or 0.3%, after falling more than 525 points earlier in the session. The S&P 500 increased 0.6% while the Nasdaq gained 1.6%.

There is an old Wall Street adage that many investors ""sell in May and go away."" It's a pithy reference to the theory that bullish traders take a break during the summer and early autumn months and that stocks will typically fall until just before the winter holidays.

But this year the big sell-off may already have happened, as there appears to have been a fair amount of panic-induced stock selling recently. The CNN Business Fear & Greed Index , which measures seven indicators of market sentiment, was in Fear mode after briefly falling into Extreme Fear territory Monday.

Investors already have gone away ... and might now come back

But there's another pithy saying among traders: ""Stocks climb a wall of worry."" Markets often rally in troubling times, partly because investors are looking ahead to a rosier future when all those fears diminish.

So is the worst for stocks still yet to come, or is the market finally close to bottoming? Some strategists see reasons for optimism.

""The markets are likely giving too little credence to supply chain progress, anti-inflationary policy moves and energy market resilience — all of which appear to be moving in the right direction and could improve sentiment and valuation in due course,"" Robert Teeter, managing director of Silvercrest Asset Management, said in a note Monday.

Teeter added that the jobs market remains healthy and that earnings reports for the first quarter have mostly been ""respectable"" despite ""several prominent stumbles,"" mainly in tech.

""With much of the bad news out in the open and the prospect of better news in store, investors may be prudent to extend their time horizon as problem-solving takes hold,"" Teeter added.

Stagflation worries persist, but so far, it's all 'flation' and no 'stag'

American consumers aren't showing signs of being too worried just yet.

Although confidence and sentiment measures have been declining due to inflation concerns, retail sales remain strong, a phenomenon that some economists have dubbed ""revenge spending"" following two brutal pandemic years. And as far as corporate profits go, actions speak louder than words.

""After two years of Covid restrictions, people want to get out and have the means to do it. Household cash has exceeded debt for the first time in three decades,"" said Linda Duessel, senior equity strategist with Federated Hermes, in a report last week.

""Corporate America is in great shape, too,"" she added. ""Profits and cash flow are at record highs. Profit margins are at or near record highs. S&P 500 earnings estimates keep rising. And corporate balance sheets are flush with cash.""

There are legitimate reasons to be worried that the combination of rising interest rates and higher oil prices could eventually lead to a recession or stagflation, the combination of slow growth and surging consumer prices. But we don't appear to be there yet, which is good for investors.

What's more, the whole selling in May and going away strategy has not held true over the past few years.

It's a quaint idea to think that stocks should stumble in the summer because traders are supposedly hopping on the Jitney to the Hamptons and throwing their phones in the Atlantic Ocean. But last year, the S&P rose 10% between the start of May and the end of October.

According to data compiled last year by LPL Financial, the S&P 500 has averaged a 5.7% gain between May and October over the past decade. The only time the market fell in that period was in 2015.",https://www.cnn.com/2022/05/02/investing/stocks-sell-may-go-away/index.html
296,These numbers are bad news if you're trying to buy or refinance a house,"New York (CNN Business) Bad news for anyone trying to buy a house or refinance an existing loan: The yield on the benchmark 10-year US Treasury note, which influences how much consumers pay for mortgages and a variety of other loans, briefly topped the 3% level Monday for the first time since December 2018.

Long-term bond yields have nearly doubled this year, largely due to worries about inflation and the likelihood of supersized interest rate hikes from the Federal Reserve. The 10-year yield started 2022 at a little above 1.5%.

Bond yields and prices move in opposite directions, so the big increase is a sign that fixed-income investors are growing more nervous.

The Fed has already raised its key short-term interest rate once this year, by a quarter of a percentage point, in March. That was the first hike since late 2018 and pushed up rates from zero for the first time since the Fed slashed rates in March 2020 due to worries about the pandemic.

But the central bank is now expected to move more aggressively with rate hikes starting this week. The monetary policy-making arm of the Fed meets Tuesday and Wednesday, and traders are pricing in a nearly 100% chance of a half-point increase.

Read More",https://www.cnn.com/2022/05/02/investing/bond-yields-inflation/index.html
297,Germany will support an EU oil embargo on Russia,"London (CNN Business) Germany is ready to support a European ban on imports of Russian oil , and won't be "" blackmailed"" by Moscow into paying for natural gas in rubles.

Speaking to CNN's Julia Chatterley on Monday, finance minister Christian Lindner said Germany would agree any new sanctions on Russia with its partners in the European Union.

""Germany stands ready for new sanctions, including an oil embargo,"" he said.

The European Union has already agreed to phase out Russian coal imports as part of a fifth wave of sanctions imposed on Russia over its invasion of Ukraine.

But the bloc has found it much harder to reach consensus on joining a US-led embargo on Russian oil despite weeks of talks . Hungary reiterated its opposition to an oil embargo again on Monday, Reuters reported.

JUST WATCHED These maps show how natural gas is behind Russia's power Replay More Videos ... MUST WATCH These maps show how natural gas is behind Russia's power 03:25

Lindner said he did not want to speculate on whether some EU member states, such as Hungary, would have to be given exemptions or carve outs from an oil embargo.

""I can assure you that Germany is ready to reduce oil imports, we know others are considering this question carefully,"" he added.

Last year, Russia accounted for about 27% of EU oil imports. It also supplied about 40% of Europe's natural gas. EU leaders have already promised to slash Russian gas imports by 66% this year, and to break the bloc's dependency completely by 2027.

""We have prepared ourselves to be less dependent on Russian energy imports,"" Lindner said. ""We can reduce the imports, starting with coal, then oil. It will take more time to be independent from Russian natural gas imports, but we will continue so in the end we will be completely independent from Russia.""

Moscow raised the stakes in a tense energy standoff with Europe last week by cutting off supplies of natural gas to Poland and Bulgaria. State gas giant Gazprom said neither country had agreed to President Vladimir Putin's demand that customers in ""unfriendly"" countries must open two accounts at Gazprombank — one in euros and the second in rubles, from which payments for the gas would be made.

The vast majority of Gazprom's contracts with its European customers stipulate payment in euros or dollars. The Kremlin's ultimatum regarding ruble payments is widely seen as a move to bolster its war chest and boost the Russian currency.

Is Germany next?

German gas distributor Uniper said last week it would continue to pay for its Russian supplies in euros but added that it believed a ""payment conversion compliant with sanctions law"" was possible. It said it was examining the matter carefully in close coordination with the German government.

Lindner said he expected Germany's utilities to honor the terms of their contracts, which require payment in euros or dollars.

""Germany can't be blackmailed, we know there is a dependency on natural gas from Russia, it is a reality. We need time to reduce this dependency,"" he told CNN. ""This is the situation of the contracts and we do not change because Putin needs rubles for his war chest.""

Germany has reduced its consumption of Russian gas to 35% of imports from 55% before the war in Ukraine, but says it needs to keep buying from Moscow at least until next year to avoid a deep recession.

Uniper said that it cannot cope without Russian gas in the short term.

""This would have dramatic consequences for our economy,"" it said in its statement.",https://www.cnn.com/2022/05/02/energy/germany-russia-oil-embargo/index.html
298,"On this World Press Freedom Day, Ukraine is front of mind","New York (CNN Business) World Press Freedom Day, taking place on Tuesday, is an occasion to denounce attacks against the media and to demand better.

This year the war in Ukraine ; the killing of journalists across the war zone; and the anti-journalism restrictions and prosecutions in Russia are front of mind. So too are acts of violence and arrests and threats in other countries. ""They are not all happening in authoritarian regimes,"" Jodie Ginsberg, the new president of the Committee to Protect Journalists, said in an interview. ""They're happening right here in the United States, in the UK, in Europe.""

UNESCO, an arm of the United Nations, is holding its annual free press conference in Uruguay this year. The theme is ""Journalism under Digital Siege,"" hitting on freedom of expression, safety of journalists, privacy, access to information, and more.

Pope Francis acknowledged the press freedom day on Sunday, telling worshipers, ""I pay homage to journalists who pay with their lives to serve this right.""

The pope spoke about the killing and imprisoning of journalists around the world and said , ""Special thanks go to those who courageously inform us of the wounds of humanity.""

Read More",https://www.cnn.com/2022/05/02/media/world-press-freedom-day-2022/index.html
299,Amazon workers vote against New York union drive,"(CNN Business) The grassroots labor union that made history last month when it formed the first union at an Amazon warehouse in the United States has lost a union election at a much smaller facility just across the street.

The election, held last week at the Staten Island sorting facility known as LDJ5 and the votes of which were counted Monday, was the second to be organized by the Amazon Labor Union (ALU), a newly established union, started by a local group of Amazon warehouse workers and led by a fired employee.

A public tally of the vote, held Monday at the National Labor Relation Board's Brooklyn office and broadcast over Zoom, heavily favored not unionizing. There were 618 votes against unionizing and 380 in favor. Out of approximately 1,633 eligible voters, 998 votes were counted. There were no challenged ballots. Two ballots were voided.

In a statement, Amazon spokesperson Kelly Nantel said the company is ""glad that our team at LDJ5 were able to have their voices heard. We look forward to continuing to work directly together as we strive to make every day better for our employees.""

While the ALU did not immediately respond to CNN Business' request for comment, it tweeted : ""The organizing will continue at this facility and beyond. The fight has just begun.""

Both parties have five business days to file any objections.

The LDJ5 election drew significant attention from prominent labor leaders, including Sen. Bernie Sanders and Rep. Alexandria Ocasio-Cortez who rallied with Amazon workers on Staten Island a day before the election started.

The ALU's unlikely success in its first election at Amazon's JFK8 warehouse, which employs more than 8,000 workers and is also located on Staten Island, is viewed as a milestone event with potential broader implications for Amazon's sprawling network of facilities. The win quickly drew praise from advocacy groups, established labor unions and the White House.

Following the LDJ5 result, Teamsters general president Sean O'Brien, who recently met with ALU leaders following the JFK8 victory, signaled a continued focus on organizing Amazon workers. ""The fight at Amazon continues. The only thing this greedy, abusive company won today is a guarantee that Amazon workers everywhere will not give up until they have a union,"" said O'Brien in a statement. AFL-CIO presdient Liz Shuler tweeted that it ""stands in solidarity"" with the ALU worker organizers ""who are changing the world and just getting started.""

According to John Logan, a professor of labor and employment studies at San Francisco State University, the results are no doubt a disappointment for the union. ""If it had won, things could have solidified for the union in a big way,"" he said. But the stakes were higher for Amazon, Logan argued.

""A second defeat could have proved fatal to the company's efforts to stop the organizing from spreading like wildfire, just as it has done at Starbucks,"" he said.

ALU's organizing efforts grew out of tensions between Amazon and Staten Island workers over the company's pandemic response along with existing frustrations about working conditions. Amazon's workplace has been under scrutiny for its high turnover rates and on-the-job injuries in recent years.

Christian Smalls, who was fired by Amazon at the start of the pandemic and is now ALU's president, called the JFK8 win ""a catalyst for a revolution with Amazon workers, just like the Starbucks unionizing effort"" in an interview with CNN last month . ""We want to have the same domino effect.""

Following Monday's result, Smalls tweeted : ""Despite todays outcome I'm proud of the worker/organizers of LDJ5 they had a tougher challenge after our victory at JFK8.""

He added that ALU ""will continue to organize and so should all of you""

Amazon has repeatedly said in statements that its ""employees have always had the choice of whether or not to join a union,"" while spending millions on consultants to combat unions last year alone and running an anti-union campaign inside the facilities. Amazon said it was ""disappointed"" with the JFK8 results and laid out a number of objections to the previous Staten Island union vote as it called for a do-over; an NLRB hearing on the matter is scheduled for later this month. (A tally of votes last month in a separate re-election at a facility in Bessemer, Alabama organized by an established labor union were too close to call. The NLRB expects to hold a hearing on the matter but it has not yet been scheduled.)

""All the issues are the same. Of course there are differences between the buildings, but we need the union at JFK8. We need the union at LDJ5. We need the union at all Amazon warehouses all across the world,"" said ALU's treasurer and LDJ5 employee, Madeline Wesley, at a union rally ahead of the LDJ5 election. ""This is just the beginning.""

As ALU organizers focused on rallying support for the vote at the JFK8 election, Amazon was messaging its stance on unionizing to workers inside LDJ5, several workers told CNN Business last week at the rally ahead of the election. After the JFK8 result, the ALU's attention turned to LDJ5.

Justine Medina, a JFK8 warehouse worker and ALU organizer, told CNN Business last week that due to the smaller size of LDJ5, Amazon's efforts may have been more effective. ""It is just so much more intense,"" said Medina.

LDJ5 worker Andrew Perez told CNN Business last week that he was pulled into required meetings in recent weeks where company representatives offered their stance on unions, including harping on union dues. Perez said at the time he anticipated the election results would be close.

In recent weeks, there have been a number of new developments and attention paid to Amazon's treatment of, and relationship to, its warehouse workforce.

Amazon disclosed in a filing last month that former Attorney General Loretta Lynch would lead a racial equity audit of its US hourly employees to ""evaluate any disparate racial impacts"" of its policies and practices. The move comes as Amazon faces shareholder pressure to undergo a racial equity audit in a proposal slated to come up to vote at the company's annual meeting later this month.

Meanwhile, NLRB General Counsel Jennifer Abruzzo issued a memo taking issue with one of the ways employers like Amazon seek to combat union drives — through so-called captive audience meetings, or required meetings where companies convey their anti-union stance. While currently legally permissible, Abruzzo called on the agency to reconsider the legality of required attendance at such meetings. Amazon previously declined to comment on Abruzzo's memo.

And in a win for the ALU, an NLRB administrative law judge found that Amazon had violated labor law in its firing of a JFK8 employee named Gerald Bryson, who is an ALU organizer. Bryson, like Smalls, was fired by Amazon in March 2020 after protesting pandemic-related workplace safety precautions. While Amazon has denied retaliating against Bryson, the judge ordered Bryson be reinstated and paid his lost wages. (In a statement, Amazon spokesperson Kelly Nantel said, ""we strongly disagree with the NLRB judge's ruling,"" and that it plans to appeal.)",https://www.cnn.com/2022/05/02/tech/amazon-labor-union-election-staten-island-ldj5/index.html
300,"America will recover all jobs lost during Covid by this summer, Fitch says","New York (CNN Business) The United States is rapidly approaching a major jobs milestone that highlights the historically strong economic recovery from Covid-19.

By the end of August, the labor market will have fully recaptured all jobs lost during the pandemic, Fitch Ratings projects in a new report shared first with CNN.

If that happens, it means payrolls would have returned to pre-crisis levels in barely two years. By comparison, Fitch said it took a staggering six years and five months for the jobs market to fully bounce back during the painfully slow recovery from the Great Recession.

The late summer target for recovering all the jobs lost from Covid-19 looks doable. The United States is only about 1.6 million jobs shy of February 2020 levels.

That means payrolls would need to grow by about 400,000 jobs per month to get back to pre-pandemic levels. The economy added 431,000 jobs in March and Friday's jobs report is expected to show another 405,000 jobs were gained in April.

Read More",https://www.cnn.com/2022/05/02/economy/jobs-economy-covid/index.html
301,Opinion: The Fed can't afford to make the wrong moves again,"Desmond Lachman is a senior fellow at the American Enterprise Institute. He was a deputy director in the International Monetary Fund's Policy Development and Review Department and the chief emerging market economic strategist at Salomon Smith Barney. The opinions expressed in this commentary are his own.

Economist Milton Friedman famously taught us that monetary policy operates with long and variable lags. By this he meant that it takes time for the Federal Reserve's actions to affect the economy, in much the same way as it takes time for a room's temperature to adjust to changes in a thermostat's setting. If the Fed waits for inflation to manifest itself before raising interest rates, it will have waited too long to prevent inflation from becoming a real problem.

Last year, however, the Federal Reserve chose to ignore Friedman's fundamental teaching and kept monetary policy too loose for too long. At the time, the economy was recovering strongly and receiving its largest peacetime budget stimulus on record, but that did not stop the Fed. And now the central bank is in the uncomfortable predicament of trying to tame inflation that's at a 40-year high while reining in equity, housing and credit markets that are experiencing bubble-like conditions.

Hopefully, when the Fed meets this week, it won't commit to raising interest rates or reducing its balance sheet too aggressively and overcorrect for last year's policy mistakes. If it chooses to do so, we should brace ourselves for a particularly hard economic landing.

The net result of the Fed's monetary policy largesse is that consumer price inflation is now running at its fastest pace since 1981.",https://www.cnn.com/2022/05/02/perspectives/fed-monetary-policy-interest-rates/index.html
302,Why the food crisis sparked by Russia's war hasn't hit Gulf states yet,"A version of this story first appeared in CNN's Meanwhile in the Middle East newsletter, a three-times-a-week look inside the region's biggest stories. Sign up here .

Abu Dhabi, UAE (CNN) When Russia's invasion of Ukraine triggered an international food crisis, some Middle Eastern importers were hit particularly hard. An economically shattered Lebanon is fighting to avert a bread crisis, war-torn Yemen is already grappling with ""alarming heights"" of food insecurity, and Egypt, which last year imported 80% of its wheat from Russia and Ukraine, is capping bread prices to dodge hunger at home.

But elsewhere, in an even more arid part of the region, other countries appeared to be relatively unscathed.

The leaders of Gulf Arab countries -- where less than 2% of land is cultivated and 85% of food is imported -- seem to have met this food crisis well-prepared. The secret, analysts say, lies in their decades-long strategy for food security and resources to implement it.

Qatar is the 24th most food secure country in the world as of 2021, ranking highest among Gulf Arab states, according to the Global Food Security Index . Kuwait, the United Arab Emirates, Oman and Bahrain follow respectively. Saudi Arabia, the last among them, ranks at 44.

The Gulf states are located in the most arid parts of the Arabian Peninsula, unfit for wide-ranging agriculture due to high temperatures and water scarcity, the effects of which are increasingly worsened by climate change.

Gulf nations have little choice but to rely on imports, exposing themselves to the vulnerabilities of supply disruptions and price rises.

While Gulf states have been planning for food security since the 1990s, the wakeup call came in 2008, analysts say, when import bills skyrocketed amid global inflation after that year's financial crisis. Food supplies hung in the balance after some exporting countries issued export bans to safeguard their own supplies. The shock had ""a strong impact on the region's food and agriculture policy,"" according to the Economist Intelligence Unit

Today, Gulf states are taking a different approach toward self-sufficiency, especially after further food security concerns were triggered by the coronavirus pandemic.

""It's been a consistent government security concern given the heat and arid climate,"" said Karen Young, senior fellow at Washington's Middle East Institute. ""But now, there are many other options, and more money to pay for alternatives.""

From energy-efficient desalination plants and water-efficient agriculture to increased hydroponic farming that plants directly into nutrient-rich water, and the controversial practice of buying farmland in export-oriented developing countries, Gulf states have been preparing for an emergency -- a strategy that served them well in the current crisis.

A strategy that gained popularity and unwelcome attention after 2008 was the purchase of cheap farmland abroad. Saudi Arabia was among the leading Gulf states investing in overseas agriculture in countries like Sudan, Kenya and Ethiopia after reducing wheat production by about 12.5% annually in 2008 to save the kingdom's scarce water supplies. The practice has been criticized by activists for allegedly denying impoverished farmers access to farmland and resources.

Some of these methods can be expensive, and experts question their reliability and sustainability, especially in the wake of a potential globe-spanning food crisis.

""It is not clear that in case of a real global food crisis they could prevent exporting countries from imposing rationing or an export ban even if they own assets in them,"" said Steffen Hertog, associate professor at the London School of Economics.

Apart from food security strategies, GCC states are in a much more economically robust position than their Middle East neighbors, analysts say, and so are able to better fend off food supply disruptions.

""Inflation has been more muted in the Gulf, because of tied currencies to the US dollar,"" Young told CNN, adding that the recent windfall triggered by rising crude oil prices ""is creating a buffer that is keeping these economies and governments in better position.""

Food purchases also comprise a lower proportion of consumer spending for most people in GCC countries compared to other economies in the region, says Young.

The UAE has dedicated an entire ministry to food security, launching a national food security strategy in 2018 that is aimed at placing the country in the Global Food Security Index's top 10 by 2051.

Planting salt-tolerant superfoods in the desert, building indoor vertical farms and smart greenhouses in the Dubai desert are just some of the UAE's efforts to boost local production.

Qatar, which in 2017 was the target of an economic embargo by neighboring countries, launched a national food security strategy that stresses source diversification and contingency planning. Having relied heavily on food imports from neighboring countries, with 400 metric tons of fresh milk and yogurt imported per day through its border with Saudi Arabia, Qatar resorted to building dairy industries in the desert to produce its own milk.

The dairy investments, ""while not necessarily competitive without state support, increase the country's strategic autonomy from its neighbors,"" said Hertog.

Food security has been one of primary causes of political unrest in the Middle East, especially in North Africa where the 2011 Arab Spring uprising toppled longstanding regimes.

""The GCC can be buffered from the kinds of inflation that we see in places like Turkey and Egypt,"" said Young, ""which have pressure on their exchange rate regimes that is pressing up local prices.

""So it's much less of an economic issue for governments, and certainly less of a political issue for populations.""

The digest

Saudi Arabia records highest growth rate in a decade on oil boom

Saudi Arabia's economy grew by 9.6% in the first quarter of 2022 compared to the same period in 2021, achieving the highest growth rate since 2011, according to government data published in the Saudi state news agency SPA.

Background: Flash estimates of the Saudi Gross Domestic Product (GDP) growth rate for the first quarter of 2022 showed the highest growth rate in the past decade, driven by increased oil and non-oil activities, said SPA, citing data from the General Authority for Statistics (GASTAT).

Why it matters: The Middle East's oil exporters have been cashing in as skyrocketing oil prices following the Ukraine war added billions to their coffers. Saudi Arabia's refusal to accelerate increasing oil production beyond its agreement with OPEC+ amid a tightened market has rejuvenated its economy after an eight-year slump that was compounded by the pandemic.

Saudi Arabia feels ""let down"" by US, says senior royal

Saudi Arabia feels ""let down"" by the United States with regards to tackling security threats by Yemen's Iran-backed Houthis, said Prince Turki al-Faisal on Sunday, a senior member of the Saudi royal family and former intelligence chief.

Background: Speaking on the Saudi news outlet Arab News, Prince Faisal discussed Saudi Arabia and the US' strained relations amid what Gulf allies perceive as the Western power's waning security presence in the Middle East. ""Saudis consider the relationship as being strategic, but (feel) as being let down at a time when we thought that America and Saudi Arabia should be together in facing what we would consider to be a joint, not just irritant, but danger to the stability and security of the area,"" said Prince Turki al-Faisal said, referring to Houthi attacks.

Why it matters: Ties between Saudi Arabia and US President Joe Biden have been strained due to several disagreements about oil production and regional security. The war in Ukraine has highlighted the two allies' differences. Biden, who has thus far refused to speak to the kingdom's crown prince and de facto ruler Mohammed bin Salman, has struggled to persuade Saudi Arabia to accelerate the increase of oil production beyond agreements with OPEC+ (of which Russia is a member), which could drive down prices. US allies in the Middle East, mainly Gulf monarchies and Israel, have also repeatedly expressed worry about an emboldened Iran following a nuclear deal, saying that the US needs to do more to fight off Houthi attacks.

Israeli security guard, Palestinian killed amid continued West Bank tensions

An Israeli security guard was killed on Friday at the entrance of Ariel, Israeli Defense Forces (IDF) said in a statement. Shortly afterwards, the Palestinian Health ministry said that Israeli forces shot dead a Palestinian man in the northern West Bank village of Azzun.

Background: The Israeli guard was shot and killed by two Palestinian gunmen who opened fire after arriving at the entrance to the settlement in a vehicle, said the IDF. In a video statement, the Palestinian group Al Aqsa Brigades claimed responsibility for the attack. Two Palestinians suspected of the Israeli guard's killing were arrested, Israeli security agencies said in a joint statement Saturday. In the West Bank village of Azzun, a 27-year-old Palestinian was shot dead by Israeli forces in clashes that began shortly after the guard was killed.

Why it matters: The shooting came amid an uptick in violence between Israelis and Palestinians since early March, after Israeli police entered the Al Aqsa compound earlier this month to counter what they described as riots by Palestinians, which left more than 200 wounded, according to the Palestinian Red Crescent. However, celebrations at Al Aqsa Mosque were peaceful on Monday morning as some 200,000 Muslim worshipers marked Eid al Fitr with prayers.

Around the region

Dubai-based Palestinian-Egyptian Mohamed Sarour knew he had made it as a musician when his tracks were featured in a hit Marvel television series.

Not only was he introducing a relatively new genre of Middle Eastern tunes to an audience of millions, but he also mixed them with classical Arabic songs sung generations ago by giants of the region's music industry.

The series, ""Moon Knight,"" stars Oscar Isaac, Ethan Hawke, and May Calamawy. It follows the story of a mild-mannered shop employee who discovers he has dissociative identity disorder and shares a body with mercenary. The first and third episodes heavily feature music from the Arabic trap creations of Sarour, who is known as DJ Kaboo (trap is a subgenre of hip-hop).

The two tracks that were used in the series, ""Enta"" and ""Made in Egypt,"" were released years before the show aired. It was Egyptian-American writer and producer Sarah Goher, wife and creative partner to the show's director Mohamed Diab, who was responsible for many of the music selections for the show, Sarour said.

Kaboo sampled the popular songs ""Khosara"" by Egyptian Abdel Halim Hafez and the 1952 classic ""batwanes beek"" by Warda for the music that was featured. ""Why can't I take something from our music library and bring it back to life in a new modern way,"" he told CNN. Kaboos's multicultural crowds in Dubai have prompted him to mix music from different cultures.

Kaboo sees the way that his music was used on the show as a step forward from the stereotypical use of Arabic music in Hollywood movies. ""A lot of people didn't know that there is a new genre called Arab trap."" All eyes are on the Middle East music scene now, but there is work to be done, he says. ""The only way for us to export our music to the globe is by us trying to support the local scene first before importing the music scene from abroad.""

By Mohammed Abdelbary

Photo of the day",https://www.cnn.com/2022/05/02/business/gcc-food-security-mime-intl/index.html
303,Has inflation reached a peak? Three signs that prices could soon come down,"A version of this story first appeared in CNN Business' Before the Bell newsletter. Not a subscriber? You can sign up right here

New York (CNN Business) Inflation is at a 40-year high , and Americans are feeling it.

A gallon of gas costs about double what it cost in January 2021. Home prices were up a whopping 19.8% year-over-year in February. And, in March, groceries cost 10% more than they did a year earlier.

'Puts me on the street': Americans forced out of homes as rents skyrocket

'Puts me on the street': Americans forced out of homes as rents skyrocket 02:58

'Puts me on the street': Americans forced out of homes as rents skyrocket

Thankfully some analysts think that the burden could soon ease, and that we've reached an inflationary top.



This week, the Federal Reserve will meet and likely announce plans to raise interest rates, a tool used to combat rampant inflation. However, investors fear that accelerating the pace of interest rate hikes could drag the economy into recession.

Ryan Detrick, chief market strategist for LPL Financial, thinks it's likely that inflation has already reached a peak on its own, and that the Fed could start to pull back on interest rates by the second half of the year.

The core personal consumption expenditures index , which the Federal Reserve closely watches to measure the price of goods and services, grew by 5.2% in March, excluding food and energy prices, coming in below economists' expectations and falling on a monthly basis for the first time since October 2020.

Analysts at UBS also said this month that they expect inflation will likely peak in March and then fall ""sharply.""

Detrick points to three key economic indicators for that belief: a drop in used car prices, a lack of ""sticky"" inflation, and a relative easing in supply chain chaos (though China's Covid-related shutdowns could put an end to that).

The chip shortage caused by supply chain kinks and Russia's invasion of Ukraine, has made getting a new car very difficult, and the prices of used cars and trucks have correspondingly soared. In February, the price of a used car was up about 45% year-over-year, according to the Manheim Used Car Value Index . But it has since come down to about 25%. Two months of declines show that the prices of used cars, which make up 4% of the consumer price index, could finally be reverting back to pre-pandemic levels.

The Federal Reserve Bank of Atlanta breaks inflation into two categories: sticky and flexible. Sticky inflation is a basket of goods that tends to change more slowly and permanently in price, things like the cost of education, public transportation and motor vehicle insurance. Flexible inflation includes items that move up and down in cost more quickly: gas, clothing, milk and cheese.

During the stagflation of the 1970s, both sticky and flexible inflation grew. But so far sticky inflation has remained relatively flat compared with flexible inflation, a good sign that this could still be temporary.

Of course, it could take some time for sticky inflation to play catch up, but Detrick says he's optimistic. Flexible inflation is like a rubber band, he said, you can stretch it pretty far and it will still snap back.

And though shutdowns in China could hurt the global supply chain, it does appear that problems are easing -- at least for now. If businesses can easily obtain more supplies, the prices of materials go down and consumers won't be charged as much for goods and services, said Detrick.

Shipping rates from Shanghai to Los Angeles, New York and Rotterdam are down 28% on average from the peak last year, according to LPL Financial's data. Schedule reliability for container ships is also continuing to improve, according to new data from analytics firm Sea-Intelligence . March also marked the third consecutive month of declines in average delays for container ships.

The move lower in inflation could be sudden as a result, especially for durable goods, said Detrick. Still, he warned, it's hard to tell if we're seeing the light at the end of the tunnel — or an oncoming train.

Buffett and Munger's big day

Investors flocked to Omaha this weekend for Berkshire Hathaway's annual shareholder meeting, the first since 2019.

There, they watched market gurus Warren Buffett and Charlie Munger deliver remarks about the state of the economy and the stock market. They also enjoyed sweet treats provided by Berkshire-owned See's Candies and Dairy Queen, my CNN Business colleague Paul R. La Monica reports

Between all of the ice cream cones and caramels, Berkshire disclosed Saturday that it bought more than $51 billion in stock during the first quarter of 2022, even though Buffett described his current investing mood as ""lethargic.""

More than $3 billion of that was their own stock, but other big names included Chevron, Apple, Bank of America and American Express. Together, those four stocks are approximately two-thirds of the fair value of Berkshire's nearly $388 billion portfolio.

Charlie Munger used his platform Saturday to speak out against bitcoin and cryptocurrency, which he compared to a ""venereal disease"" earlier this year.

Munger said Saturday that if an investment advisor wants you to put retirement money in bitcoin, ""Just say no,"" in an apparent knock at Fidelity's recent announcement that it is planning to let investors buy bitcoin for their 401(k) accounts

He also attacked what he called a ""disgusting"" surge in gambling-like attitudes toward investing, popularized by meme stocks. ​​Munger said the recent ""unraveling"" in the online trading platform Robinhood's stock price was ""some justice.""

Up next

Monday: ISM manufacturing; Construction spending; Earnings from Foxconn and Clorox

Tuesday: Job Openings and Labor Turnover Survey (JOLTS); Factory orders; Earnings from Match Group, Starbucks, Lyft and Airbnb

Wednesday: ADP employment report; FOMC statement; Fed Chair Jerome Powell news conference; Earnings from CVS, Dine Brands, Applebee's, Yum Brands and Uber

Thursday: Weekly jobless claims; Mortgage rates; Earnings from Budweiser APAC and Kellogg's

Friday: April Jobs Report; Earnings from Under Armour and Draft Kings",https://www.cnn.com/2022/05/01/investing/stocks-week-ahead/index.html
304,EU says Apple Pay restrictions may harm competitors,"Washington (CNN Business) The European Union is warning Apple about possible antitrust violations after an investigation into the iPhone maker's dominance in mobile retail payments.

Apple AAPL The European Commission said Monday that it believeshas unfairly blocked competitors from using the wireless communications technology behind Apple Pay's tap-to-pay capabilities.

According to a statement of objections the European Commission sent to Apple, the company has restricted access to its devices' near-field communications (NFC) equipment, and only Apple Pay may use it.

That means rivals that want to create apps or wallets utilizing the tap-to-pay features on iPhones can't do so, a rule by Apple that's harmed innovation, the Commission's executive vice president, Margrethe Vestager, said.

""Developing a mobile payment application is costly,"" Vestager said in a statement. ""Investment may only be worth it if developers can reach both Apple and Android customers. Evidence on our file indicates that some developers did not go ahead with their plans as they were not able to to reach iPhone users.""

Read More",https://www.cnn.com/2022/05/02/tech/apple-pay-eu-antitrust/index.html
